id,title,genres,original_language,popularity,release_date,budget,revenue,runtime,status,vote_average,vote_count,release_year,profit
611,Aquaman,Action,en,88.071,2018-07-12,160000000,1148528393,143.0,Released,6.898,12470,2018,988528393
612,Inside Out,Animation,en,88.016,2015-09-06,175000000,857611174,95.0,Released,7.925,18783,2015,682611174
617,Blackout,Action,en,87.536,2022-12-10,0,0,81.0,Released,5.464,110,2022,0
619,God's Crooked Lines,Drama,es,87.31,2022-06-10,0,0,155.0,Released,7.4,387,2022,0
625,Spoiler Alert,Comedy,en,86.688,2022-02-12,0,0,110.0,Released,7.5,56,2022,0
630,Desire,Drama,fr,86.442,2011-06-10,1344000,0,103.0,Released,5.988,653,2011,-1344000
634,Kung Fu Panda,Action,en,86.122,2008-04-06,130000000,631744560,90.0,Released,7.221,10023,2008,501744560
638,Elite Squad,Drama,pt,85.82,2007-12-10,4000000,14759148,115.0,Released,8.061,1965,2007,10759148
641,Psychosexual,Thriller,es,85.572,2022-12-05,0,0,93.0,Released,2.0,1,2022,0
644,Crater,Science Fiction,en,85.215,2023-12-05,0,0,104.0,Released,7.0,36,2023,0
648,Attack on Titan II: End of the World,Horror,ja,84.918,2015-01-09,0,0,87.0,Released,6.033,261,2015,0
649,Three Steps Above Heaven,Romance,es,84.915,2010-03-12,0,0,122.0,Released,7.8,2619,2010,0
654,It Chapter Two,Horror,en,84.317,2019-04-09,79000000,473122525,169.0,Released,6.9,7558,2019,394122525
657,The Middle Ages,Comedy,es,84.046,2022-10-02,0,0,90.0,Released,6.0,1,2022,0
659,Magic Mike XXL,Comedy,en,83.756,2015-01-07,14800000,117813057,115.0,Released,6.173,1605,2015,103013057
662,Chappie,Crime,en,83.593,2015-04-03,49000000,104399548,120.0,Released,6.778,7204,2015,55399548
664,Infinite,Science Fiction,en,83.344,2021-09-09,0,0,106.0,Released,6.649,1330,2021,0
666,From Straight A's to XXX,Drama,en,83.22,2017-11-02,0,0,87.0,Released,5.7,95,2017,0
667,The Simpsons in Plusaversary,Animation,en,83.027,2021-12-11,0,0,4.0,Released,6.6,350,2021,0
670,Peter von Kant,Drama,fr,82.721,2022-06-07,0,0,85.0,Released,5.583,54,2022,0
671,The Lord of the Rings: The Return of the King,Adventure,en,82.485,2003-01-12,94000000,1118888979,201.0,Released,8.474,21239,2003,1024888979
685,It,Horror,en,80.898,2017-06-09,35000000,701842551,135.0,Released,7.236,17373,2017,666842551
686,How to Train Your Dragon 2,Fantasy,en,80.86,2014-05-06,145000000,621537519,102.0,Released,7.7,8596,2014,476537519
691,A Dog's Journey,Family,en,80.575,2019-03-05,0,2520000,109.0,Released,8.0,1271,2019,2520000
693,The Shack,Drama,en,80.527,2017-03-03,20000000,92924405,132.0,Released,7.5,1851,2017,72924405
694,Scream 3,Horror,en,80.174,2000-03-02,40000000,161834276,116.0,Released,5.964,2820,2000,121834276
705,The Stranger,Crime,en,78.788,2022-06-10,0,0,117.0,Released,6.184,174,2022,0
706,The Privilege,Horror,de,78.625,2022-09-02,0,0,107.0,Released,5.105,176,2022,0
707,The Green Mile,Fantasy,en,78.412,1999-10-12,60000000,286801374,189.0,Released,8.507,15108,1999,226801374
708,Swingers Party with My Friend,Romance,ko,78.411,2019-10-11,0,0,65.0,Released,6.0,3,2019,0
714,The Proposal,Comedy,en,77.972,2009-01-06,40000000,317375031,108.0,Released,7.1,5887,2009,277375031
718,Percy Jackson & the Olympians: The Lightning Thief,Adventure,en,77.448,2010-01-02,95000000,226497209,118.0,Released,6.2,6707,2010,131497209
720,What Happened at the Carpenter's Shop,Romance,ko,77.342,2020-05-03,0,7,75.0,Released,4.3,3,2020,7
722,Escape the Undertaker,Horror,en,77.312,2021-05-10,0,0,31.0,Released,5.3,50,2021,0
724,Finch,Science Fiction,en,77.213,2021-04-11,2500000,0,115.0,Released,7.99,2800,2021,-2500000
726,The Visit,Mystery,en,77.129,2015-10-09,5000000,98450062,94.0,Released,6.3,4162,2015,93450062
729,Constantine: The House of Mystery,Animation,en,76.989,2022-02-05,0,0,27.0,Released,7.2,103,2022,0
730,I Am Legend,Drama,en,76.978,2007-12-12,150000000,585410052,101.0,Released,7.194,14059,2007,435410052
731,Ava,Action,en,76.924,2020-02-07,0,2987741,96.0,Released,5.8,2172,2020,2987741
733,"Happy Halloween, Scooby-Doo!",Family,en,76.823,2020-06-10,0,0,76.0,Released,7.9,194,2020,0
738,Scream 2,Horror,en,76.439,1997-12-12,24000000,172363301,120.0,Released,6.452,3289,1997,148363301
745,Harry Potter 20th Anniversary: Return to Hogwarts,Documentary,en,76.166,2022-01-01,0,0,103.0,Released,7.3,2922,2022,0
746,Spider-Man 3,Fantasy,en,76.157,2007-01-05,258000000,890871626,139.0,Released,6.382,12558,2007,632871626
747,The Desperate Hour,Thriller,en,76.097,2021-12-09,0,0,84.0,Released,6.096,314,2021,0
749,Tears of the Sun,War,en,76.042,2003-07-03,75000000,86468162,121.0,Released,6.803,1930,2003,11468162
750,Exodus: Gods and Kings,Adventure,en,75.809,2014-03-12,140000000,268031828,150.0,Released,5.8,4103,2014,128031828
752,Scream 4,Horror,en,75.77,2011-11-04,40000000,97231420,111.0,Released,6.413,2958,2011,57231420
753,Scary Movie 2,Comedy,en,75.746,2001-04-07,45000000,141220678,83.0,Released,5.779,4019,2001,96220678
754,Predator,Science Fiction,en,75.587,1987-12-06,15000000,98267558,107.0,Released,7.5,6822,1987,83267558
764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Action,en,74.611,2020-05-02,75000000,205372791,109.0,Released,6.981,9279,2020,130372791
767,Before I Wake,Drama,en,74.525,2016-07-04,0,3295624,97.0,Released,6.446,1574,2016,3295624
775,Host,Horror,en,73.743,2020-04-12,0,26745,57.0,Released,6.5,685,2020,26745
779,The Nightmare Before Christmas,Fantasy,en,73.613,1993-09-10,24000000,75634409,76.0,Released,7.84,8101,1993,51634409
780,Project X,Comedy,en,73.55,2012-01-03,12000000,102731865,88.0,Released,6.807,5515,2012,90731865
781,Restart The Earth,Science Fiction,zh,73.38,2021-03-09,0,0,89.0,Released,6.9,107,2021,0
784,Terminator 2: Judgment Day,Action,en,72.923,1991-03-07,102000000,520000000,137.0,Released,8.095,11197,1991,418000000
788,To Catch a Killer,Action,en,72.671,2023-06-04,0,200221,119.0,Released,7.077,78,2023,200221
790,Dragon Ball Z: Broly – Second Coming,Animation,ja,72.468,1994-12-03,0,24200000,48.0,Released,6.7,550,1994,24200000
792,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy,en,72.427,1996-12-01,3800000,20109115,89.0,Released,6.976,1077,1996,16309115
795,Matadero,Drama,es,72.316,2022-09-12,0,0,106.0,Released,3.0,1,2022,0
798,Kimi,Thriller,en,71.977,2022-10-02,3500000,0,89.0,Released,6.2,614,2022,-3500000
802,Kingsman: The Golden Circle,Action,en,71.483,2017-09-09,104000000,410902662,141.0,Released,6.979,9183,2017,306902662
804,2012,Action,en,71.35,2009-10-10,200000000,791217826,158.0,Released,5.808,10921,2009,591217826
805,Blacklight,Action,en,71.26,2022-10-02,43000000,15400000,104.0,Released,6.3,815,2022,-27600000
806,Kong: Skull Island,Action,en,71.14,2017-08-03,185000000,566652812,118.0,Released,6.508,9374,2017,381652812
807,Monster Hunter,Action,en,71.093,2020-03-12,60000000,42145959,104.0,Released,6.7,2825,2020,-17854041
808,Yaksha: Ruthless Operations,Action,ko,71.035,2022-08-04,0,0,125.0,Released,6.4,144,2022,0
811,White Elephant,Action,en,70.932,2022-03-06,0,0,93.0,Released,6.4,105,2022,0
813,Cars,Animation,en,70.655,2006-08-06,120000000,461983149,117.0,Released,6.9,12346,2006,341983149
817,Dark Cloud,Science Fiction,en,70.49,2022-09-05,0,0,81.0,Released,6.5,65,2022,0
820,A Delicious Flight,Romance,ko,70.283,2015-01-11,0,0,97.0,Released,4.0,54,2015,0
821,Puss in Boots: The Three Diablos,Adventure,en,70.133,2012-07-02,0,0,13.0,Released,6.571,397,2012,0
822,Madagascar 3: Europe's Most Wanted,Animation,en,70.042,2012-06-06,145000000,746921274,93.0,Released,6.6,5426,2012,601921274
831,Man of Steel,Action,en,69.384,2013-12-06,225000000,668045518,143.0,Released,6.608,14085,2013,443045518
833,Malignant,Horror,en,69.374,2021-01-09,40000000,34891791,111.0,Released,6.865,1800,2021,-5108209
837,Don't Breathe 2,Thriller,en,69.209,2021-12-08,10000000,53785551,98.0,Released,7.2,1982,2021,43785551
841,The Son,Drama,en,68.949,2022-10-11,0,0,123.0,Released,6.599,142,2022,0
842,Rampage,Action,en,68.694,2018-11-04,120000000,428028233,107.0,Released,6.4,6222,2018,308028233
844,Back to the Future,Adventure,en,68.562,1985-03-07,19000000,381109762,116.0,Released,8.309,17576,1985,362109762
847,Bambi,Animation,en,68.393,1942-11-02,858000,267447150,70.0,Released,7.003,4990,1942,266589150
851,WWE WrestleMania 39 Sunday,Action,en,68.268,2023-02-04,0,0,214.0,Released,7.2,3,2023,0
854,The Kids Are Alright 2,Comedy,es,68.139,2022-02-12,0,0,84.0,Released,7.8,4,2022,0
855,Vanishing on 7th Street,Mystery,en,68.137,2010-11-09,10000000,1671196,92.0,Released,5.327,473,2010,-8328804
856,Scarface,Action,en,68.125,1983-09-12,25000000,66023329,170.0,Released,8.165,10113,1983,41023329
857,See for Me,Thriller,en,67.957,2022-07-01,0,0,92.0,Released,6.2,137,2022,0
863,Jumanji: The Next Level,Adventure,en,67.707,2019-04-12,125000000,801693929,123.0,Released,6.9,7490,2019,676693929
866,The Belly of the Sea,Drama,es,67.57,2021-12-11,0,0,78.0,Released,4.0,2,2021,0
867,The Darker the Lake,Crime,en,67.534,2022-10-03,0,0,100.0,Released,5.5,17,2022,0
869,John Carter,Action,en,67.307,2012-07-03,250000000,284139100,132.0,Released,6.3,5011,2012,34139100
870,Pokemon the Movie: Mewtwo Strikes Back - Evolution,Animation,ja,67.281,2019-12-07,0,26654184,98.0,Released,6.68,416,2019,26654184
878,Young Sister-in-Law 3,Romance,ko,66.608,2017-05-12,0,0,81.0,Released,1.0,1,2017,0
886,Alien: Covenant,Science Fiction,en,66.057,2017-09-05,97000000,240891763,122.0,Released,6.1,7519,2017,143891763
887,Hustle,Drama,en,66.033,2022-03-06,0,0,118.0,Released,7.823,1954,2022,0
893,The Mummy Returns,Adventure,en,65.641,2001-04-05,98000000,443280904,130.0,Released,6.328,6142,2001,345280904
896,Zatch Bell! 101st Devil,Comedy,ja,65.539,2004-09-07,0,0,84.0,Released,7.205,44,2004,0
897,Exorcismo Documentado,Horror,es,65.403,2012-01-09,0,0,117.0,Released,7.1,64,2012,0
904,Just Go with It,Comedy,en,65.123,2011-10-02,80000000,214945591,117.0,Released,6.668,5018,2011,134945591
908,Raiders of the Lost Ark,Adventure,en,64.831,1981-12-06,18000000,389925971,115.0,Released,7.922,10772,1981,371925971
917,Marudase Kintarou,Romance,ja,64.518,2020-11-12,0,0,10.0,Released,6.0,1,2020,0
918,The Hobbit: The Desolation of Smaug,Fantasy,en,64.512,2013-11-12,250000000,958400000,161.0,Released,7.569,11740,2013,708400000
920,Rio,Animation,en,64.382,2011-03-04,90000000,484635760,96.0,Released,6.7,5925,2011,394635760
926,End of the Road,Thriller,en,63.89,2022-09-09,0,0,89.0,Released,6.2,239,2022,0
938,Tinker Bell,Animation,en,63.405,2008-11-09,48000000,0,78.0,Released,6.8,1205,2008,-48000000
940,She's the One,Comedy,it,63.398,2022-04-04,0,0,104.0,Released,6.0,22,2022,0
941,Covet: Island of Desire,Romance,ko,63.397,2017-04-05,0,0,81.0,Released,4.8,5,2017,0
943,The Adventures of Sharkboy and Lavagirl,Adventure,en,63.329,2005-10-06,50000000,71992655,92.0,Released,5.128,1278,2005,21992655
948,Rise of the Planet of the Apes,Thriller,en,63.084,2011-03-08,93000000,482860185,105.0,Released,7.3,10419,2011,389860185
949,Young Sister-In-Law 2,Romance,ko,63.044,2017-08-02,0,0,94.0,Released,5.3,6,2017,0
952,The Addams Family,Family,en,62.976,2019-10-10,40000000,203044905,86.0,Released,6.6,1996,2019,163044905
958,The Intouchables,Drama,fr,62.777,2011-02-11,13000000,426588510,113.0,Released,8.275,15633,2011,413588510
959,Descendants 3,Family,en,62.726,2019-02-08,15000000,0,106.0,Released,7.785,1303,2019,-15000000
962,Jeepers Creepers 2,Horror,en,62.568,2003-08-08,17000000,63102666,104.0,Released,6.1,1358,2003,46102666
964,Whiplash,Drama,en,62.412,2014-10-10,3300000,13092000,107.0,Released,8.378,13475,2014,9792000
967,Sayen,Thriller,es,62.236,2023-03-03,0,0,94.0,Released,6.375,16,2023,0
973,Ghostbusters: Afterlife,Fantasy,en,62.01,2021-11-11,75000000,191000000,124.0,Released,7.503,3635,2021,116000000
977,Delicious Room Salon Service,Romance,ko,61.743,2018-09-08,0,0,66.0,Released,6.0,3,2018,0
980,On the Fringe,Drama,es,61.552,2022-07-10,0,0,103.0,Released,7.2,19,2022,0
981,Deadpool: No Good Deed,Action,en,61.497,2017-03-03,0,0,4.0,Released,7.2,400,2017,0
984,Exploits of a Young Don Juan,Comedy,fr,61.374,1986-04-11,0,0,95.0,Released,5.7,122,1986,0
985,Maze Runner: The Death Cure,Science Fiction,en,61.348,2018-10-01,62000000,288175335,143.0,Released,7.1,6849,2018,226175335
986,Terrified,Horror,es,61.299,2018-03-05,0,0,88.0,Released,6.6,403,2018,0
988,Evil Dead,Horror,en,61.167,2013-05-04,17000000,97542952,96.0,Released,6.5,3909,2013,80542952
989,Dragon Ball Z: The Real 4-D,Adventure,ja,61.131,2016-01-07,0,0,11.0,Released,7.7,42,2016,0
990,Tom & Jerry,Comedy,en,61.13,2021-10-02,50000000,136536687,101.0,Released,6.9,2175,2021,86536687
994,Despicable Me,Family,en,61.014,2010-08-07,69000000,533679475,95.0,Released,7.225,13919,2010,464679475
997,Constantine,Fantasy,en,60.849,2005-08-02,100000000,230884728,121.0,Released,7.0,6143,2005,130884728
1005,Living,Drama,en,60.507,2022-04-11,0,6999027,102.0,Released,7.118,85,2022,6999027
1010,Seed of Chucky,Comedy,en,60.254,2004-12-11,12000000,24829644,87.0,Released,5.423,1333,2004,12829644
1012,The Vault,Crime,en,60.078,2021-04-03,15000000,8804000,118.0,Released,6.9,720,2021,-6196000
1016,Good Will Hunting,Drama,en,60.008,1997-05-12,10000000,225933435,127.0,Released,8.146,10495,1997,215933435
1023,Goblin Slayer: Goblin's Crown,Animation,ja,59.858,2020-01-02,0,0,85.0,Released,7.375,200,2020,0
1024,The Wonder,Drama,en,59.856,2022-02-11,0,0,108.0,Released,6.661,514,2022,0
1025,Jeepers Creepers,Horror,en,59.825,2001-01-07,10000000,59217789,90.0,Released,6.444,2542,2001,49217789
1027,Apocalypto,Action,en,59.704,2006-07-12,40000000,120654337,139.0,Released,7.548,4759,2006,80654337
1028,The Takedown,Comedy,fr,59.691,2022-06-05,0,0,119.0,Released,6.1,358,2022,0
1032,The Evil Dead,Horror,en,59.596,1981-10-09,350000,29612367,85.0,Released,7.304,3265,1981,29262367
1033,Rurouni Kenshin: The Beginning,Action,ja,59.56,2021-04-06,0,0,138.0,Released,7.688,337,2021,0
1035,Matilda,Comedy,en,59.44,1996-02-08,36000000,33459416,98.0,Released,7.145,3808,1996,-2540584
1036,The Incredible Hulk,Science Fiction,en,59.44,2008-12-06,150000000,163712074,114.0,Released,6.204,10514,2008,13712074
1039,Dragon Ball Z: The Return of Cooler,Action,ja,59.399,1992-07-03,0,19581369,46.0,Released,6.623,458,1992,19581369
1041,"Salò, or the 120 Days of Sodom",Drama,it,59.271,1976-10-01,0,22017,117.0,Released,6.467,1645,1976,22017
1047,Be My Slave,Drama,ja,59.127,2012-03-11,0,0,112.0,Released,5.7,29,2012,0
1049,Gifted,Drama,en,59.084,2017-12-04,7000000,40343446,101.0,Released,8.0,4687,2017,33343446
1051,El tiempo del no tiempo,Documentary,es,58.948,2013-01-01,0,0,44.0,Released,2.0,1,2013,0
1052,Hancock,Fantasy,en,58.881,2008-01-07,150000000,629443428,92.0,Released,6.343,8607,2008,479443428
1053,Troy,Adventure,en,58.804,2004-03-05,175000000,497409852,163.0,Released,7.1,9009,2004,322409852
1056,Bromates,Comedy,en,58.708,2022-07-10,0,0,97.0,Released,5.0,17,2022,0
1058,Never Back Down: No Surrender,Drama,en,58.665,2016-05-06,0,0,101.0,Released,7.0,396,2016,0
1059,Pets United,Animation,en,58.553,2019-08-11,0,0,89.0,Released,5.9,160,2019,0
1062,The First Slam Dunk,Animation,ja,58.44,2022-03-12,0,144891038,124.0,Released,8.106,90,2022,144891038
1063,Along with the Gods: The Last 49 Days,Fantasy,ko,58.429,2018-01-08,18300000,112790210,141.0,Released,8.226,466,2018,94490210
1064,The Ten Commandments,Drama,en,58.424,1956-05-10,13000000,122700000,220.0,Released,7.7,1249,1956,109700000
1066,Call Me by Your Name,Romance,en,58.393,2017-01-09,4000000,43143046,132.0,Released,8.2,10964,2017,39143046
1071,The Meg,Action,en,58.277,2018-09-08,150000000,530517320,113.0,Released,6.211,6282,2018,380517320
1076,The Lion King 1½,Family,en,58.101,2004-06-02,0,1465,77.0,Released,6.6,2670,2004,1465
1077,Yu Pui Tsuen II,Drama,cn,58.053,1987-01-10,0,0,90.0,Released,6.0,2,1987,0
1081,No Manches Frida,Comedy,es,57.929,2016-02-09,0,12421716,100.0,Released,7.835,682,2016,12421716
1083,Mavka: The Forest Song,Fantasy,uk,57.842,2023-02-03,5000000,0,85.0,Released,4.0,2,2023,-5000000
1086,Captain Marvel,Action,en,57.765,2019-06-03,152000000,1131416446,124.0,Released,6.9,13998,2019,979416446
1087,Zombieland,Comedy,en,57.752,2009-07-10,23600000,102391540,88.0,Released,7.262,10907,2009,78791540
1089,American Sicario,Crime,en,57.497,2021-10-12,0,0,90.0,Released,6.0,81,2021,0
1090,Viking Quest,Action,en,57.423,2014-07-10,0,0,88.0,Released,4.5,26,2014,0
1091,Dark Spell,Romance,ru,57.393,2021-11-02,0,532054,92.0,Released,6.7,127,2021,532054
1098,Teenage Mutant Ninja Turtles: Out of the Shadows,Action,en,57.264,2016-01-06,135000000,245623848,112.0,Released,6.0,3083,2016,110623848
1102,Spirited,Comedy,en,57.113,2022-10-11,75000000,0,127.0,Released,7.0,386,2022,-75000000
1103,Hereditary,Horror,en,57.048,2018-07-06,10000000,82530552,128.0,Released,7.3,6474,2018,72530552
1105,The Outwaters,Horror,en,57.035,2023-09-02,0,0,100.0,Released,5.0,8,2023,0
1107,House of the Witch,Horror,en,57.007,2017-07-10,0,0,90.0,Released,4.8,115,2017,0
1112,Rango,Animation,en,56.835,2011-02-03,135000000,245724603,107.0,Released,6.804,5697,2011,110724603
1113,The Old Way,Western,en,56.829,2023-06-01,0,0,95.0,Released,5.958,60,2023,0
1123,The Expendables,Thriller,en,56.32,2010-03-08,80000000,274470394,103.0,Released,6.22,7054,2010,194470394
1125,Amina,War,en,56.263,2021-04-11,250000,0,120.0,Released,6.5,124,2021,-250000
1127,"Dragon Ball: Fight Son Goku, Win Son Goku",Comedy,ko,56.26,1990-12-12,0,0,105.0,Released,4.0,5,1990,0
1128,The Last: Naruto the Movie,Action,ja,56.244,2014-06-12,903852,19840000,114.0,Released,7.7,1677,2014,18936148
1130,Trolls World Tour,Family,en,56.199,2020-11-03,0,47000000,90.0,Released,7.4,1839,2020,47000000
1131,Home Sweet Home Alone,Comedy,en,56.184,2021-12-11,0,0,93.0,Released,5.0,482,2021,0
1132,Superwho?,Comedy,fr,56.155,2022-02-02,0,7375119,82.0,Released,6.4,372,2022,7375119
1133,Rush Hour 3,Action,en,56.134,2007-08-08,140000000,258022233,91.0,Released,6.4,2705,2007,118022233
1138,Spiral: From the Book of Saw,Horror,en,56.034,2021-12-05,20000000,40618920,93.0,Released,6.1,1483,2021,20618920
1139,300: Rise of an Empire,Action,en,56.011,2014-05-03,110000000,337580051,102.0,Released,6.09,5844,2014,227580051
1142,Breathless,Crime,es,55.908,2021-11-08,1200000,0,106.0,Released,5.9,32,2021,-1200000
1143,The Marriage App,Romance,es,55.826,2022-07-12,0,0,101.0,Released,6.4,40,2022,0
1148,Mobile Suit Gundam Hathaway,Animation,ja,55.672,2021-11-06,0,0,96.0,Released,7.4,102,2021,0
1155,Pulp Fiction,Thriller,en,55.544,1994-10-09,8000000,214179088,154.0,Released,8.5,24744,1994,206179088
1156,"Valentino, be your own hero or villain",Comedy,es,55.452,2022-10-08,0,0,93.0,Released,8.0,2,2022,0
1157,SAS: Red Notice,Drama,en,55.451,2021-11-08,0,0,120.0,Released,5.8,426,2021,0
1158,Pil's Adventures,Animation,fr,55.443,2021-11-08,0,6813652,89.0,Released,6.753,144,2021,6813652
1159,Corpse Bride,Romance,en,55.426,2005-12-09,40000000,118133252,77.0,Released,7.511,7819,2005,78133252
1160,Dragon Ball Z: Super Android 13!,Action,ja,55.375,1992-11-07,0,18554927,46.0,Released,6.7,424,1992,18554927
1162,Monster Pets: A Hotel Transylvania Short,Animation,en,55.356,2021-02-04,0,0,6.0,Released,7.4,327,2021,0
1163,Firestarter,Science Fiction,en,55.356,2022-12-05,12000000,10593000,94.0,Released,5.808,465,2022,-1407000
1165,Insensate,Mystery,pt,55.236,2021-04-08,0,0,84.0,Released,6.7,74,2021,0
1167,Beneath the Surface,Fantasy,en,55.221,2022-01-04,0,0,93.0,Released,6.8,56,2022,0
1169,Gladiator,Action,en,55.201,2000-04-05,103000000,465361176,155.0,Released,8.206,16189,2000,362361176
1170,The Expendables 3,Action,en,55.116,2014-07-08,95000000,214700000,126.0,Released,6.2,4374,2014,119700000
1176,Woody Woodpecker,Comedy,en,54.853,2017-05-10,10000000,0,91.0,Released,6.7,601,2017,-10000000
1177,AINBO: Spirit of the Amazon,Adventure,en,54.85,2021-09-02,0,9882125,84.0,Released,7.0,381,2021,9882125
1178,Saw,Horror,en,54.844,2004-01-10,1200000,103911669,103.0,Released,7.393,7916,2004,102711669
1184,Dragon Ball Z: Bojack Unbound,Action,ja,54.787,1993-10-07,0,20100000,51.0,Released,7.0,449,1993,20100000
1188,Arrival,Drama,en,54.631,2016-10-11,47000000,203388186,116.0,Released,7.579,15945,2016,156388186
1192,Si saben cómo me pongo ¿Pa' qué me invitan?,Comedy,es,54.538,2018-04-01,0,0,89.0,Released,5.8,9,2018,0
